ID,var_rpta_alt,Prob_uno
30989#136458#951640,1,0.6927
107860#679384#400958,1,0.5221
153076#733838#346504,1,0.6205
237402#705017#375325,0,0.2983
176802#429583#650418,0,0.2507
121933#1012400#67942,0,0.4071
397796#874990#205352,1,0.5266
414663#900535#179807,0,0.1717
487870#993657#86685,0,0.4487
433036#407380#672538,1,0.8567
409171#143036#945064,0,0.3299
511944#74607#1030446,0,0.1319
109925#700078#380264,1,0.7515
600307#36332#1068721,0,0.3556
618422#40430#1064661,1,0.8379
601748#811957#268385,1,0.6037
315204#19170#1012745,0,0.1528
147666#392443#687461,0,0.3946
281878#664260#416082,0,0.4413
310232#31079#877958,0,0.1334
480802#393582#686326,1,0.9153
304447#99940#987842,1,0.9441
622234#736556#343786,1,0.6011
413408#473766#606576,0,0.0539
521537#286575#796486,1,0.7561
255871#971187#109155,0,0.3867
207272#567162#513180,1,0.6399
57241#441156#639158,1,0.6494
103196#302870#780245,1,0.7593
122463#850446#229896,0,0.1805
71809#955119#125223,0,0.2544
244195#701528#378814,1,0.5415
435254#252135#830874,0,0.4326
360946#969604#110738,1,0.5976
612726#342381#738283,0,0.425
566005#312405#770739,1,0.7346
632939#71420#1033638,1,0.724
401960#767334#313008,0,0.2638
617485#490763#589579,1,0.5842
531801#1015201#65141,1,0.6018
183466#33115#1071906,1,0.5141
228639#848309#232033,0,0.3094
111677#112985#974826,1,0.7822
201794#333348#747230,1,0.528
291385#610624#469718,0,0.3409
515156#679038#401304,1,0.591
38223#630011#450331,0,0.3439
543703#852553#227789,1,0.6778
177808#779644#300698,0,0.233
575242#976612#103730,1,0.5564
129071#489182#591160,1,0.5142
443463#402994#676928,1,0.664
456564#1017055#63287,0,0.284
505015#835609#244733,0,0.2554
200672#608495#471847,0,0.0379
70244#783643#296699,0,0.4256
84918#465807#614535,0,0.1094
145207#392122#687778,0,0.4721
502042#344997#735681,1,0.6695
398998#958855#121487,0,0.3375
268376#444568#635763,1,0.6165
610712#255064#827924,0,0.1751
508582#868075#212267,0,0.2613
611341#95571#992204,1,0.559
26897#586055#494287,0,0.3344
125397#131748#956130,0,0.3832
20267#536616#543726,0,0.0903
310691#619918#460424,0,0.2169
393924#1046845#33497,1,0.516
604277#782151#298191,1,0.5058
439423#879423#200919,0,0.4088
288649#444400#635929,1,0.5311
572884#726542#353800,1,0.6076
462181#98719#989053,1,0.5996
39572#485569#594773,0,0.1641
168015#566144#514198,1,0.5147
25001#567712#512630,0,0.1346
324598#558016#522326,0,0.3954
494496#151856#936250,1,0.6958
310753#25345#884914,0,0.0205
622038#71124#1033931,1,0.589
413643#175266#912838,0,0.2579
354025#400636#679273,1,0.5935
60768#1033166#47176,0,0.2266
343929#327115#756014,1,0.7983
437802#808387#271955,0,0.3562
497926#221102#861691,1,0.578
574827#981497#98845,0,0.4847
207159#964936#115406,1,0.7248
540285#671600#408742,0,0.3424
67753#342954#737706,0,0.4849
178598#982584#97758,1,0.636
22703#817395#262947,1,0.5778
489853#583033#497309,0,0.3848
93366#395659#684249,1,0.703
365336#317560#765585,1,0.8282
564689#910958#169384,1,0.8765
480844#1011352#68990,0,0.3552
329033#93556#994215,1,0.5119
476120#478839#601503,0,0.2557
107854#414406#665520,0,0.308
245248#700786#379556,0,0.168
196467#430140#649862,1,0.7242
870#1039173#41169,0,0.1409
415916#766672#313670,0,0.266
493590#323165#759967,1,0.542
578238#819001#261341,1,0.7861
454600#764350#315992,0,0.2655
290143#630100#450242,0,0.2825
549251#112829#974984,1,0.5718
575479#868844#211498,0,0.2763
360053#207851#874860,1,0.5624
462268#738159#342183,0,0.4098
144828#719743#360599,0,0.4132
54413#92601#995162,1,0.5832
160959#170552#917588,0,0.3217
150460#552165#528177,0,0.2423
4359#634165#446177,0,0.3545
101766#354093#725769,0,0.2351
124512#276964#806064,1,0.6543
392025#512467#567875,0,0.1745
489881#529517#550825,0,0.4175
287685#858216#222126,1,0.7089
621059#1070938#9404,1,0.7092
245842#687372#392970,0,0.4633
261904#1065387#14955,1,0.6093
15196#16250#1078602,0,0.4648
410240#457292#623038,0,0.4334
131964#352437#727432,0,0.4073
507368#763347#316995,0,0.354
497283#870142#210200,0,0.3157
497701#365774#714081,1,0.6791
571295#68481#1036560,0,0.3509
431481#181716#906417,0,0.3585
574172#123816#964013,0,0.2429
557712#6096#1004899,1,0.546
161511#1008830#71512,0,0.1029
166477#838633#241709,0,0.3365
554797#264843#818147,1,0.6208
548799#237753#845224,0,0.3695
213716#1033217#47125,0,0.4549
239583#1015510#64832,1,0.73
519282#161958#926148,0,0.2955
527062#1015228#65114,0,0.4743
557179#1042976#37366,0,0.3865
596294#477777#602565,0,0.2757
285531#671272#409070,0,0.4006
582354#560134#520208,0,0.4356
170112#591151#489191,0,0.1138
404711#853266#227076,1,0.6715
1967#524002#556340,0,0.1666
110988#762332#318010,1,0.8427
223540#820710#259632,1,0.7439
386105#790779#289563,0,0.3748
40892#973911#106431,1,0.6694
283476#566511#513831,0,0.1964
628555#311327#771816,0,0.0843
596515#106111#981670,1,0.7951
407241#274576#808445,1,0.839
59906#499014#581328,1,0.6542
368666#507552#572790,0,0.2212
249365#776086#304256,0,0.4384
543640#409824#670095,1,0.9028
365923#743120#337222,1,0.556
611472#188885#950171,0,0.4277
223655#752042#328300,0,0.1968
266645#1046017#34325,0,0.3171
143628#876862#203480,0,0.423
125784#792534#287808,0,0.2789
94185#1001135#79207,1,0.6504
213006#315024#768113,1,0.5801
30675#1003592#76750,0,0.1875
515546#536425#543917,1,0.5639
504702#803177#277165,0,0.3158
290143#630082#450260,0,0.3118
351717#388498#691356,0,0.3038
568555#280704#802339,1,0.7158
6491#387903#691949,1,0.7493
204327#389765#690090,0,0.2016
65756#589857#490485,0,0.1306
96886#1058831#21511,1,0.616
239006#36539#1068518,1,0.6911
204927#656791#423551,1,0.5337
166023#876788#203554,0,0.1947
473828#83554#1021689,0,0.4606
239472#735557#344785,0,0.4916
296147#490926#589416,0,0.3515
319212#77736#1027354,0,0.341
553292#468301#612041,0,0.247
482830#1057194#23148,1,0.5489
611194#666855#413487,1,0.5905
483560#981393#98949,1,0.5486
417982#144878#943221,0,0.2471
35655#329321#751373,0,0.1534
168349#879817#200525,0,0.2847
352473#420763#659227,0,0.4854
566994#241019#842002,0,0.204
99192#153266#934840,0,0.0773
513781#354297#725567,0,0.4786
290395#462762#617580,0,0.2187
312755#5778#885594,0,0.4213
608964#1023570#56772,0,0.4328
251996#618448#461894,0,0.2918
120802#47488#1057336,1,0.6173
384615#194795#893460,0,0.4723
595756#965099#115243,0,0.2734
557574#730001#350341,0,0.4252
338794#486449#593893,0,0.2382
306689#615638#464704,1,0.5805
93334#439626#640677,0,0.2808
359571#992452#87890,0,0.2971
422496#12366#1072991,1,0.6517
599662#744774#335568,1,0.6613
600070#135810#952280,1,0.5636
588749#922559#157783,0,0.3583
555649#154436#933679,0,0.4412
622074#270721#812284,1,0.5513
94409#130736#957115,1,0.525
162446#289478#793581,1,0.6371
113873#325178#757951,1,0.5284
169710#591170#489172,0,0.4352
156149#956994#123348,1,0.5513
94437#624431#455911,0,0.2892
4906#616182#464160,0,0.1893
239357#383195#696656,1,0.5387
204081#85108#1020153,0,0.2991
92211#977811#102531,1,0.507
558121#169286#918846,0,0.4378
498736#48099#1056728,1,0.6337
312393#31273#884501,0,0.0483
632671#99787#987996,0,0.416
444462#266806#816202,1,0.8554
251782#598594#481748,1,0.6578
403089#727318#353024,0,0.4428
306255#29862#1014322,0,0.1314
220443#836412#243930,0,0.2608
217109#751897#328445,1,0.8206
101762#339337#741305,0,0.4493
82557#335507#745076,0,0.4742
588577#123559#964267,1,0.7775
574798#198814#889450,0,0.4289
237402#90236#1015086,0,0.1692
165045#135879#952212,1,0.6553
110923#1067178#13164,0,0.2735
155608#847107#233235,0,0.2289
423824#44457#1060362,0,0.3115
440101#134302#953736,0,0.2732
126636#678404#401938,0,0.437
221232#431278#648773,0,0.4212
93746#1049810#30532,0,0.405
446332#803505#276837,1,0.7038
601540#472034#608308,0,0.242
611122#192665#895580,0,0.3003
581385#629534#450808,1,0.6054
426796#506112#574230,0,0.3609
48524#851185#229157,0,0.4378
435703#1059883#20459,0,0.1201
421321#407174#672745,1,0.8998
366808#356975#722890,0,0.2535
115052#551378#528964,1,0.6345
106178#977934#102408,0,0.4565
44005#785177#295165,1,0.7368
189389#968996#111346,1,0.5017
519805#286164#796898,0,0.3467
448791#1019223#61119,0,0.3408
269180#707002#373340,1,0.5788
307883#29213#728153,0,0.0503
531059#874955#205387,0,0.1874
84359#265200#817789,1,0.7106
39159#730838#349504,1,0.5322
131877#658749#421593,1,0.5232
52553#1033941#46401,1,0.6157
9586#1211#1004194,0,0.1284
397593#801315#279027,1,0.5648
188233#206453#878832,1,0.8656
284114#94215#993563,0,0.3774
556984#404326#675595,0,0.4178
388432#952478#127864,1,0.5862
342598#380578#699280,1,0.5235
618793#518467#561875,0,0.467
306597#29893#1003529,0,0.3422
210986#339388#741255,0,0.1941
115916#683233#397109,1,0.6017
162712#803168#277174,0,0.2882
118576#684681#395661,0,0.3386
83699#293619#789460,1,0.5906
191994#275291#807736,0,0.4874
312578#680317#400025,0,0.3124
218512#567315#513027,0,0.3909
300242#942879#137463,1,0.7738
529381#148330#939765,1,0.5411
564393#1030960#49382,1,0.5437
390230#973363#106979,0,0.3246
509698#835990#244352,0,0.446
261482#1047765#32577,0,0.2349
511234#875563#204779,0,0.4191
24390#1077967#2375,1,0.5616
184414#452753#627598,0,0.1812
72961#601301#479041,0,0.073
130475#54697#1050252,1,0.5504
134937#84050#1021203,0,0.4735
396553#75993#1029074,0,0.111
113611#118407#969425,0,0.3442
602352#65955#1039072,0,0.1713
411878#77722#1027367,0,0.2963
361589#44855#1059967,0,0.2068
436533#163318#924801,1,0.6119
389117#41678#1063426,1,0.5366
579839#241057#841964,1,0.5704
475222#948858#131484,1,0.552
532630#789116#291226,1,0.64
272075#1039415#40927,0,0.2716
436611#1003704#76638,0,0.2872
561954#794844#285498,0,0.3436
224849#200954#887315,0,0.1035
437360#451657#628705,1,0.7002
488453#994038#86304,0,0.1936
41364#283569#799485,1,0.7074
559223#879422#200920,0,0.2624
483294#190042#898193,0,0.2631
99174#474186#606156,0,0.1452
228845#728046#352296,0,0.4716
569310#665313#415029,1,0.6467
391361#767496#312846,1,0.5972
600964#50272#1054591,0,0.1529
31946#145097#943002,1,0.5991
183293#603955#476387,0,0.4492
238510#796815#283527,0,0.2541
401473#526501#553841,0,0.4119
599783#251995#831012,0,0.4235
281827#223733#859067,1,0.5949
389462#1063195#17147,0,0.3323
88231#92874#994894,1,0.8271
195671#176900#911206,1,0.727
242752#422771#657212,0,0.4826
164353#977114#103228,0,0.2811
100874#816433#263909,0,0.4497
97475#889927#190415,0,0.2656
323838#77161#1027921,1,0.537
304743#587168#493174,0,0.266
559815#380201#699656,1,0.5519
562913#364326#715526,1,0.7245
585222#170460#917680,1,0.5742
525341#663443#416899,1,0.6581
55#813213#267129,1,0.6519
431954#528087#552255,1,0.5289
553769#1032208#48134,1,0.696
451801#722530#357812,0,0.1168
298341#441423#638887,1,0.8518
417336#740546#339796,0,0.3491
88919#311945#771203,0,0.2457
528542#1014155#66187,0,0.4593
554171#1022843#57499,1,0.6196
489448#624133#456209,1,0.6598
222798#337038#734812,0,0.4931
77469#829918#250424,0,0.3112
317879#67317#1037714,1,0.6777
341063#839133#241209,0,0.3949
333132#478502#601840,0,0.1986
539363#825072#255270,0,0.3095
569065#364622#715230,1,0.6448
303729#736224#344118,0,0.4686
563357#795443#284899,1,0.618
134371#913191#167151,0,0.2834
598197#823544#256798,1,0.5166
330712#710229#370113,1,0.8417
190347#421838#658148,0,0.4526
48788#634966#445376,0,0.1816
40900#465240#615102,0,0.1186
16526#524975#555367,0,0.1969
151510#369285#710574,0,0.243
127316#414453#665475,0,0.0921
72575#527095#553247,0,0.173
1571#83292#1021957,0,0.4917
122486#714477#365865,1,0.5908
237821#342708#737951,0,0.2775
222610#838874#241468,0,0.2213
238519#80132#1025079,0,0.4271
189015#436480#643782,0,0.4892
84471#111619#976187,1,0.6941
343144#62200#1042787,0,0.1642
175289#235030#847844,0,0.4438
173724#412279#667639,1,0.6462
271915#727754#352588,1,0.5907
343144#381528#698325,0,0.1314
218344#719088#361254,0,0.4168
53856#13686#1078438,0,0.0511
95971#279566#803481,1,0.754
76546#633947#446395,0,0.373
326637#295538#787558,0,0.4808
516985#276884#806144,0,0.376
498281#789954#290388,0,0.1208
457052#1039858#40484,1,0.7005
441638#819468#260874,0,0.2502
327039#411016#668907,1,0.6527
376394#316094#767046,0,0.3376
627776#959847#120495,1,0.5573
206190#672243#408099,1,0.7728
187810#49749#1055095,0,0.3532
474252#51090#1053828,0,0.3249
405757#600725#479617,0,0.3298
467190#700789#379553,1,0.5233
25312#370647#709200,1,0.6889
528781#288691#794373,1,0.8527
181073#600900#479442,0,0.0802
56369#629310#451032,0,0.4408
134239#785350#294992,0,0.1939
111443#465076#615266,0,0.3924
368928#460219#620121,0,0.4906
439415#875226#205116,0,0.4039
43927#551450#528892,0,0.4203
597490#693805#386537,1,0.5273
4797#147301#940792,0,0.1174
71898#673206#407136,1,0.5432
382363#51732#1053210,1,0.5131
574572#73283#1031770,1,0.5719
60466#646495#433847,0,0.4286
322033#377168#702689,1,0.5542
366579#271803#811214,0,0.4162
41313#876024#204318,0,0.1386
439489#83349#1021898,1,0.5172
315501#14510#998692,0,0.0665
84446#799278#281064,1,0.6376
71525#1007425#72917,0,0.3037
176674#544637#535705,1,0.6128
24821#551762#528580,0,0.165
213081#436724#643553,0,0.1254
234298#640703#439639,0,0.4531
62322#693275#387067,1,0.6058
439325#13200#1001981,1,0.8015
450527#24199#1013238,1,0.5023
499969#599195#481147,0,0.177
546857#51575#1053366,0,0.4527
599781#51245#1053681,0,0.0827
581114#413478#666439,1,0.506
195622#854096#226246,0,0.3689
31094#1016162#64180,1,0.7773
86209#774973#305369,0,0.3977
145802#87597#1017677,0,0.2805
174592#811506#268836,1,0.5625
360644#23313#1072753,1,0.6628
288259#974816#105526,1,0.5918
461260#738161#342181,0,0.377
371265#48738#1056088,1,0.5161
544974#554095#526247,0,0.381
628125#152973#935132,1,0.5482
63039#948455#131887,0,0.4669
224828#397354#682546,0,0.2869
90312#643399#436943,1,0.6426
520068#475489#604853,0,0.3884
472622#213571#869192,1,0.7925
382399#854019#226323,0,0.2435
75097#82283#1022965,0,0.1957
92961#134540#953520,0,0.2899
474790#816186#264156,1,0.5044
274005#1053282#27060,1,0.7238
116667#482499#597843,0,0.3572
354258#272722#810294,1,0.5705
259002#336988#743608,1,0.5632
516499#795007#285335,0,0.1854
622901#745789#334553,0,0.3792
95473#690944#389398,1,0.8237
349580#195623#892632,0,0.4638
319027#1049727#30615,1,0.5926
54473#961130#119212,1,0.5847
161415#849173#231169,0,0.345
419322#365514#714340,0,0.1429
462275#64096#1040902,0,0.4183
487756#756846#323496,0,0.3928
622755#962176#118166,1,0.5079
63242#974478#105864,1,0.6051
243118#986087#94255,0,0.2498
9453#411512#668409,0,0.2395
97166#671455#408887,0,0.1538
216791#81932#1023310,0,0.4181
41452#822354#257988,1,0.6485
454105#61770#1043212,0,0.2788
366870#174006#914108,0,0.3656
476455#318695#764441,1,0.5669
488777#93890#993886,0,0.2697
490654#711736#368606,1,0.5349
283916#702382#377960,0,0.1337
48213#850941#229401,0,0.3671
107095#296559#786543,0,0.3378
140535#867773#212569,0,0.2651
290647#20796#1080383,0,0.0191
472088#738295#342047,0,0.2502
103224#997271#83071,0,0.3559
379781#1067494#12848,1,0.6319
588336#710902#369440,1,0.6467
609502#147827#940269,0,0.4916
333994#885432#194910,1,0.6057
540256#415709#664253,0,0.3638
22867#990998#89344,1,0.5862
95044#644246#436096,0,0.1117
314359#1060575#19767,1,0.5411
202657#866718#213624,1,0.672
273233#272207#810805,0,0.1696
191688#781178#299164,0,0.2831
540723#870297#210045,1,0.5553
429297#995592#84750,1,0.7582
521575#647671#432671,1,0.5844
410240#1004849#75493,0,0.2874
437261#1074842#5500,0,0.3564
391395#612218#468124,0,0.2239
157290#1076897#3445,0,0.4619
493871#957204#123138,1,0.8369
226730#549968#530374,0,0.2677
287794#756592#323750,0,0.1244
237618#787457#292885,0,0.493
225596#564554#515788,0,0.0656
393087#757063#323279,1,0.6057
540481#86371#1018891,0,0.274
271710#602844#477498,0,0.1356
306542#28594#884095,0,0.0508
547378#901018#179324,1,0.5419
258235#481268#599074,0,0.3358
359012#266560#816446,0,0.1664
91668#949647#130695,0,0.4131
474273#744705#335637,1,0.6082
518381#93321#994447,0,0.3124
186941#767061#313281,0,0.1232
225620#277728#805307,0,0.3873
255377#599665#480677,0,0.2367
227900#955527#124815,0,0.2596
293264#948943#131399,1,0.5774
43169#859792#220550,1,0.5508
525929#841776#238566,1,0.9728
552564#64976#1040031,0,0.4448
354739#52183#1052765,0,0.2409
421939#525289#555053,0,0.4112
111247#205793#879473,1,0.7883
403278#745741#334601,1,0.5095
254355#129805#958041,0,0.4592
129#653442#426900,1,0.6907
431954#528228#552114,0,0.3572
88916#703282#377060,0,0.2348
172729#870052#210290,0,0.4043
1774#102850#984916,0,0.4628
160304#624072#456270,1,0.5885
189862#10534#1009501,0,0.3248
51274#326758#756372,1,0.7281
370804#383112#696738,1,0.7469
407418#870206#210136,0,0.3621
325778#61986#1050541,0,0.457
563413#294634#788460,1,0.5258
586893#459458#620885,1,0.5426
23736#419583#660410,0,0.2675
458531#1009063#71279,1,0.8771
65127#652131#428211,0,0.2576
137475#1056193#24149,0,0.3664
293091#689988#390354,0,0.346
52897#885849#194493,0,0.2366
532555#788916#291426,1,0.5775
461950#426909#653074,0,0.4501
97084#313119#770019,1,0.706
183269#400775#679134,0,0.4602
264297#824952#255390,1,0.5158
401415#800796#279546,1,0.767
476529#949296#131046,0,0.1793
334465#768264#312078,0,0.4735
514284#494949#585393,0,0.3244
391133#36707#1068354,1,0.6492
505358#886626#193716,0,0.3914
582672#529982#550360,1,0.7084
608345#61276#1043706,0,0.1436
95076#346736#733971,1,0.6776
452363#325089#758043,0,0.4922
519251#322343#760798,0,0.2256
144128#1051840#28502,1,0.6193
592808#1064685#15657,1,0.5932
262670#604481#475861,1,0.511
70902#1004034#76308,0,0.4432
203532#475610#604732,1,0.53
50224#767522#312820,0,0.4906
29422#49192#1055639,0,0.2619
308739#25188#752453,0,0.037
326910#942152#138190,0,0.2089
564487#1031295#49047,1,0.601
592864#244150#838850,1,0.7824
495606#374115#705739,1,0.8079
100300#124393#963433,0,0.4756
134986#44342#1060476,0,0.3955
388245#1061140#19202,0,0.2074
80537#344181#736497,1,0.5132
21543#794682#285660,0,0.3145
155002#447398#632947,1,0.8608
235578#422259#657728,0,0.3558
241475#494222#586120,1,0.5275
348503#751834#328508,0,0.4827
306947#29985#999317,0,0.0377
547653#775451#304891,0,0.4988
155106#576945#503397,0,0.4138
521619#425015#654961,1,0.6933
476474#641911#438431,0,0.4402
287451#852814#227528,0,0.3958
378442#834639#245703,1,0.5538
575266#642476#437866,0,0.4422
522374#698592#381750,0,0.3793
73982#840774#239568,0,0.3775
280676#648371#431971,0,0.2169
4797#272368#810644,0,0.1743
31076#774927#305415,0,0.3095
180168#832591#247751,0,0.4217
305490#542469#537873,0,0.2173
489630#1012164#68178,1,0.6519
383574#410571#669358,1,0.7138
511589#773139#307203,0,0.4688
271545#850227#230115,0,0.4191
254717#987368#92974,1,0.5266
610187#536813#543529,0,0.3758
425851#944181#136161,1,0.5012
119594#892788#187554,0,0.4294
261398#743292#337050,1,0.6876
247080#981396#98946,0,0.4185
317989#866525#213817,0,0.2262
578294#819223#261119,1,0.5088
566373#642956#437386,0,0.4473
600316#683979#396363,1,0.6736
179778#525189#555153,0,0.0194
165774#530487#549855,0,0.0855
595275#669676#410666,0,0.4086
77701#304195#778911,0,0.4772
133036#477656#602686,1,0.7998
65397#135240#952850,0,0.4875
207166#286738#796321,0,0.1392
286922#509669#570673,0,0.0603
305973#30171#1006746,0,0.0893
530751#267931#815079,0,0.1614
140153#633878#446464,0,0.3702
523847#94171#993607,1,0.7476
97965#256186#826798,1,0.7014
574049#765899#314443,0,0.4292
554559#118263#969568,1,0.7801
28166#373950#705904,0,0.4647
20447#213495#869266,0,0.3027
209789#776049#304293,1,0.6716
345988#695287#385055,0,0.4131
564000#733163#347179,1,0.6013
598678#96577#991195,1,0.5284
426128#55103#1049848,0,0.3183
339624#401282#678633,1,0.5502
193120#219832#862957,1,0.6735
560574#12423#1007605,1,0.7485
146386#717593#362749,1,0.6021
51527#802345#277997,1,0.5363
54684#847164#233178,0,0.4578
120693#428402#651597,1,0.5048
